2.4552e+06      	2.89731993e+02
2.4588e+06      	2.89743296e+02
2.4624e+06      	2.89754591e+02
2.466e+06       	2.89765880e+02
2.4696e+06      	2.89777161e+02
2.4732e+06      	2.89788436e+02
2.4768e+06      	2.89799703e+02
2.4804e+06      	2.89810964e+02
2.484e+06       	2.89822217e+02
2.4876e+06      	2.89833464e+02
2.4912e+06      	2.89844703e+02
2.4948e+06      	2.89855936e+02
2.4984e+06      	2.89867161e+02
2.502e+06       	2.89878380e+02
2.5056e+06      	2.89889591e+02
2.5092e+06      	2.89900796e+02
2.5128e+06      	2.89911993e+02
2.5164e+06      	2.89923184e+02
2.52e+06        	2.89934368e+02
2.5236e+06      	2.89945544e+02
2.5272e+06      	2.89956714e+02
2.5308e+06      	2.89967877e+02
2.5344e+06      	2.89979033e+02
2.538e+06       	2.89990182e+02
2.5416e+06      	2.90001324e+02
2.5452e+06      	2.90012459e+02
2.5488e+06      	2.90023587e+02
2.5524e+06      	2.90034708e+02
2.556e+06       	2.90045822e+02
2.5596e+06      	2.90056930e+02
2.5632e+06      	2.90068030e+02
2.5668e+06      	2.90079124e+02
2.5704e+06      	2.90090211e+02
2.574e+06       	2.90101291e+02
2.5776e+06      	2.90112364e+02
2.5812e+06      	2.90123430e+02
2.5848e+06      	2.90134489e+02
2.5884e+06      	2.90145542e+02
2.592e+06       	2.90156588e+02
2.5956e+06      	2.90167626e+02
2.5992e+06      	2.90178658e+02
2.6028e+06      	2.90189683e+02
2.6064e+06      	2.90200702e+02
2.61e+06        	2.90211713e+02
2.6136e+06      	2.90222718e+02
2.6172e+06      	2.90233716e+02
2.6208e+06      	2.90244707e+02
2.6244e+06      	2.90255691e+02
